mixture_name,powder1,powder2,mass1_kg,mass2_kg,alpha,omega_sum_kg,omega_q_ratio,delta_kg_m3,W0_m3,Z_b1,velocity_mps,velocity_cold_mps,velocity_hot_mps,pressure_max_mpa,pressure_hot_mpa,x_p_m,x_e_m,f_sum,delta_sum,b_sum,k_sum
С 12/1.0 2.9,ДГ-3 17/1,,2.929,0.000,1.000,2.929,0.586,760.0,0.003853,4.970545e+06,950.00,811.73,950.00,230.43,56.97,5.289,5.289,968000,1520.0,0.001113,1.250
С 12/1.0 2.9,ДГ-3 17/1,,2.929,0.000,1.000,2.929,0.586,784.6,0.003732,4.291290e+06,950.00,822.60,950.00,246.92,61.53,4.941,4.941,968000,1520.0,0.001113,1.250
С 12/1.0 2.9,ДГ-3 17/1,,2.929,0.000,1.000,2.929,0.586,809.2,0.003619,3.659145e+06,950.00,830.00,950.00,265.49,66.19,4.587,4.587,968000,1520.0,0.001113,1.250
С 12/1.0 2.9,ДГ-3 17/1,,2.929,0.000,1.000,2.929,0.586,833.8,0.003512,3.142586e+06,950.00,830.00,950.00,285.06,71.72,4.275,4.275,968000,1520.0,0.001113,1.250
С 12/1.0 2.9,ДГ-3 17/1,,2.929,0.000,1.000,2.929,0.586,858.5,0.003411,2.662632e+06,950.00,830.00,950.00,307.30,77.87,3.958,3.958,968000,1520.0,0.001113,1.250
С 12/1.0 4.2,ДГ-3 17/1,,4.214,0.000,1.000,4.214,0.843,440.0,0.009578,5.079482e+06,950.00,824.78,950.00,133.55,69.19,5.524,5.524,968000,1520.0,0.001113,1.250
С 12/1.0 4.2,ДГ-3 17/1,,4.214,0.000,1.000,4.214,0.843,464.6,0.009070,4.384659e+06,950.00,830.00,950.00,140.17,74.72,5.143,5.143,968000,1520.0,0.001113,1.250
С 12/1.0 4.2,ДГ-3 17/1,,4.214,0.000,1.000,4.214,0.843,489.2,0.008614,3.835052e+06,950.00,830.00,950.00,151.43,80.91,4.821,4.821,968000,1520.0,0.001113,1.250
С 12/1.0 4.2,ДГ-3 17/1,,4.214,0.000,1.000,4.214,0.843,513.8,0.008201,3.329142e+06,950.00,830.00,950.00,164.30,87.52,4.503,4.503,968000,1520.0,0.001113,1.250
С 12/1.0 4.2,ДГ-3 17/1,,4.214,0.000,1.000,4.214,0.843,538.5,0.007827,2.895195e+06,950.00,830.00,950.00,178.04,94.60,4.212,4.212,968000,1520.0,0.001113,1.250
С 12/1.0 4.2,ДГ-3 17/1,,4.214,0.000,1.000,4.214,0.843,563.1,0.007484,2.520703e+06,950.00,830.00,950.00,192.72,102.57,3.942,3.942,968000,1520.0,0.001113,1.250
С 12/1.0 4.2,ДГ-3 17/1,,4.214,0.000,1.000,4.214,0.843,587.7,0.007171,2.195839e+06,950.00,830.00,950.00,208.45,110.85,3.692,3.692,968000,1520.0,0.001113,1.250
С 12/1.0 4.2,ДГ-3 17/1,,4.214,0.000,1.000,4.214,0.843,612.3,0.006883,1.896206e+06,950.00,830.00,950.00,225.83,120.19,3.444,3.444,968000,1520.0,0.001113,1.250
С 12/1.0 4.2,ДГ-3 17/1,,4.214,0.000,1.000,4.214,0.843,636.9,0.006617,1.637169e+06,950.00,830.00,950.00,244.60,130.40,3.212,3.212,968000,1520.0,0.001113,1.250
С 12/1.0 4.9,ДГ-3 17/1,,4.857,0.000,1.000,4.857,0.971,440.0,0.011039,3.243590e+06,950.00,830.00,950.00,156.77,90.49,4.396,4.396,968000,1520.0,0.001113,1.250
С 12/1.0 4.9,ДГ-3 17/1,,4.857,0.000,1.000,4.857,0.971,464.6,0.010454,2.826497e+06,950.00,830.00,950.00,164.42,97.36,4.110,4.110,968000,1520.0,0.001113,1.250
С 12/1.0 4.9,ДГ-3 17/1,,4.857,0.000,1.000,4.857,0.971,489.2,0.009928,2.470458e+06,950.00,830.00,950.00,175.37,104.63,3.850,3.850,968000,1520.0,0.001113,1.250
С 12/1.0 4.9,ДГ-3 17/1,,4.857,0.000,1.000,4.857,0.971,513.8,0.009453,2.139717e+06,950.00,830.00,950.00,191.44,112.93,3.592,3.592,968000,1520.0,0.001113,1.250
С 12/1.0 4.9,ДГ-3 17/1,,4.857,0.000,1.000,4.857,0.971,538.5,0.009020,1.877782e+06,950.00,830.00,950.00,208.38,121.79,3.374,3.374,968000,1520.0,0.001113,1.250
С 12/1.0 4.9,ДГ-3 17/1,,4.857,0.000,1.000,4.857,0.971,563.1,0.008626,1.631333e+06,950.00,830.00,950.00,227.07,131.31,3.154,3.154,968000,1520.0,0.001113,1.250
С 12/1.0 4.9,ДГ-3 17/1,,4.857,0.000,1.000,4.857,0.971,587.7,0.008265,1.418233e+06,950.00,830.00,950.00,247.32,141.56,2.950,2.950,968000,1520.0,0.001113,1.250
С 12/1.0 4.9,ДГ-3 17/1,,4.857,0.000,1.000,4.857,0.971,612.3,0.007933,1.233162e+06,950.00,830.00,950.00,269.33,152.67,2.761,2.761,968000,1520.0,0.001113,1.250
С 12/1.0 4.9,ДГ-3 17/1,,4.857,0.000,1.000,4.857,0.971,636.9,0.007626,1.071853e+06,950.00,830.00,950.00,293.34,165.48,2.583,2.583,968000,1520.0,0.001113,1.250
С 12/1.0 5.5,ДГ-3 17/1,,5.500,0.000,1.000,5.500,1.100,440.0,0.012500,2.348726e+06,950.00,830.00,950.00,182.30,118.92,3.625,3.625,968000,1520.0,0.001113,1.250
С 12/1.0 5.5,ДГ-3 17/1,,5.500,0.000,1.000,5.500,1.100,464.6,0.011838,2.029884e+06,950.00,830.00,950.00,192.55,127.10,3.374,3.374,968000,1520.0,0.001113,1.250
С 12/1.0 5.5,ДГ-3 17/1,,5.500,0.000,1.000,5.500,1.100,513.8,0.010704,1.548089e+06,950.00,830.00,950.00,219.72,146.81,2.958,2.958,968000,1520.0,0.001113,1.250
С 12/1.0 5.5,ДГ-3 17/1,,5.500,0.000,1.000,5.500,1.100,538.5,0.010214,1.347629e+06,950.00,830.00,950.00,239.94,157.57,2.766,2.766,968000,1520.0,0.001113,1.250
С 12/1.0 5.5,ДГ-3 17/1,,5.500,0.000,1.000,5.500,1.100,563.1,0.009768,1.174517e+06,950.00,830.00,950.00,262.16,170.28,2.589,2.589,968000,1520.0,0.001113,1.250
С 12/1.0 7.4,ДГ-3 17/1,,7.429,0.000,1.000,7.429,1.486,538.5,0.013796,1.155708e+06,950.00,830.00,275.05,368.42,134.57,1.917,1.917,968000,1520.0,0.001113,1.250
С 12/1.0 8.1,ДГ-3 17/1,,8.071,0.000,1.000,8.071,1.614,489.2,0.016498,2.157300e+06,950.00,830.00,305.78,354.77,127.23,2.165,2.165,968000,1520.0,0.001113,1.250
С 12/1.0 8.7,ДГ-3 17/1,,8.714,0.000,1.000,8.714,1.743,440.0,0.019805,5.157092e+06,950.00,830.00,342.51,350.40,119.25,2.553,2.553,968000,1520.0,0.001113,1.250
С 12/1.0 8.7,ДГ-3 17/1,,8.714,0.000,1.000,8.714,1.743,464.6,0.018756,4.375973e+06,950.00,830.00,323.02,374.25,123.01,2.340,2.340,968000,1520.0,0.001113,1.250
С 12/1.0 6.1,ДГ-3 17/1,,6.143,0.000,1.000,6.143,1.229,440.0,0.013961,1.948669e+06,950.00,830.00,950.00,210.71,156.58,3.111,3.111,968000,1520.0,0.001113,1.250
С 12/1.0 6.1,ДГ-3 17/1,,6.143,0.000,1.000,6.143,1.229,464.6,0.013221,1.682853e+06,950.00,830.00,950.00,222.58,167.98,2.894,2.894,968000,1520.0,0.001113,1.250
С 13/1.0 2.9,НДТ-2 16/1,,2.929,0.000,1.000,2.929,0.586,883.1,0.003316,2.175060e+06,950.00,800.40,950.00,287.27,55.79,5.264,5.264,922000,1540.0,0.001156,1.262
С 13/1.0 2.9,НДТ-2 16/1,,2.929,0.000,1.000,2.929,0.586,907.7,0.003226,1.815732e+06,950.00,811.52,950.00,309.65,61.18,4.860,4.860,922000,1540.0,0.001156,1.262
С 13/1.0 3.6,НДТ-2 16/1,,3.571,0.000,1.000,3.571,0.714,612.3,0.005833,2.702781e+06,950.00,803.70,950.00,163.71,64.21,5.620,5.620,922000,1540.0,0.001156,1.262
С 13/1.0 3.6,НДТ-2 16/1,,3.571,0.000,1.000,3.571,0.714,636.9,0.005607,2.330360e+06,950.00,816.31,950.00,176.04,68.53,5.255,5.255,922000,1540.0,0.001156,1.262
С 13/1.0 3.6,НДТ-2 16/1,,3.571,0.000,1.000,3.571,0.714,661.5,0.005399,2.010454e+06,950.00,829.59,950.00,189.26,73.63,4.916,4.916,922000,1540.0,0.001156,1.262
С 13/1.0 4.9,НДТ-2 16/1,,4.857,0.000,1.000,4.857,0.971,686.2,0.007079,6.860360e+05,950.00,830.00,950.00,302.06,159.49,2.665,2.665,922000,1540.0,0.001156,1.262
С 13/1.0 4.2,НДТ-2 16/1,,4.214,0.000,1.000,4.214,0.843,686.2,0.006142,9.410186e+05,950.00,830.00,950.00,248.84,126.96,3.337,3.337,922000,1540.0,0.001156,1.262
С 13/1.0 4.2,НДТ-2 16/1,,4.214,0.000,1.000,4.214,0.843,710.8,0.005929,8.008076e+05,950.00,830.00,950.00,269.78,138.83,3.102,3.102,922000,1540.0,0.001156,1.262
С 13/1.0 4.2,НДТ-2 16/1,,4.214,0.000,1.000,4.214,0.843,735.4,0.005731,6.796910e+05,950.00,830.00,950.00,292.74,152.44,2.881,2.881,922000,1540.0,0.001156,1.262
С 13/1.0 4.2,НДТ-2 16/1,,4.214,0.000,1.000,4.214,0.843,513.8,0.008201,2.712568e+06,950.00,818.94,950.00,143.03,70.67,5.420,5.420,922000,1540.0,0.001156,1.262
С 13/1.0 4.2,НДТ-2 16/1,,4.214,0.000,1.000,4.214,0.843,563.1,0.007484,2.033108e+06,950.00,830.00,950.00,167.44,83.13,4.744,4.744,922000,1540.0,0.001156,1.262
С 13/1.0 4.2,НДТ-2 16/1,,4.214,0.000,1.000,4.214,0.843,587.7,0.007171,1.753604e+06,950.00,830.00,950.00,181.10,90.40,4.432,4.432,922000,1540.0,0.001156,1.262
С 13/1.0 4.2,НДТ-2 16/1,,4.214,0.000,1.000,4.214,0.843,612.3,0.006883,1.498993e+06,950.00,830.00,950.00,196.20,98.08,4.124,4.124,922000,1540.0,0.001156,1.262
С 13/1.0 4.2,НДТ-2 16/1,,4.214,0.000,1.000,4.214,0.843,636.9,0.006617,1.292462e+06,950.00,830.00,950.00,212.03,106.77,3.855,3.855,922000,1540.0,0.001156,1.262
С 13/1.0 4.2,НДТ-2 16/1,,4.214,0.000,1.000,4.214,0.843,661.5,0.006370,1.103582e+06,950.00,830.00,950.00,229.67,116.34,3.588,3.588,922000,1540.0,0.001156,1.262
С 13/1.0 3.6,НДТ-2 16/1,,3.571,0.000,1.000,3.571,0.714,686.2,0.005205,1.734482e+06,950.00,830.00,950.00,203.46,78.57,4.600,4.600,922000,1540.0,0.001156,1.262
С 13/1.0 3.6,НДТ-2 16/1,,3.571,0.000,1.000,3.571,0.714,710.8,0.005025,1.479908e+06,950.00,830.00,950.00,219.28,84.49,4.282,4.282,922000,1540.0,0.001156,1.262
С 13/1.0 3.6,НДТ-2 16/1,,3.571,0.000,1.000,3.571,0.714,735.4,0.004857,1.274522e+06,950.00,830.00,950.00,235.89,90.93,4.005,4.005,922000,1540.0,0.001156,1.262
С 13/1.0 3.6,НДТ-2 16/1,,3.571,0.000,1.000,3.571,0.714,760.0,0.004699,1.084284e+06,950.00,830.00,950.00,254.56,97.97,3.725,3.725,922000,1540.0,0.001156,1.262
С 13/1.0 3.6,НДТ-2 16/1,,3.571,0.000,1.000,3.571,0.714,784.6,0.004552,9.202280e+05,950.00,830.00,950.00,274.97,105.68,3.462,3.462,922000,1540.0,0.001156,1.262
С 13/1.0 3.6,НДТ-2 16/1,,3.571,0.000,1.000,3.571,0.714,809.2,0.004413,7.867776e+05,950.00,830.00,950.00,296.60,114.21,3.229,3.229,922000,1540.0,0.001156,1.262
С 13/1.0 4.9,НДТ-2 16/1,,4.857,0.000,1.000,4.857,0.971,440.0,0.011039,2.899204e+06,950.00,830.00,950.00,145.18,73.36,5.203,5.203,922000,1540.0,0.001156,1.262
С 13/1.0 4.9,НДТ-2 16/1,,4.857,0.000,1.000,4.857,0.971,464.6,0.010454,2.509535e+06,950.00,830.00,950.00,152.35,79.18,4.857,4.857,922000,1540.0,0.001156,1.262
С 13/1.0 4.9,НДТ-2 16/1,,4.857,0.000,1.000,4.857,0.971,489.2,0.009928,2.205889e+06,950.00,830.00,950.00,158.36,85.34,4.570,4.570,922000,1540.0,0.001156,1.262
С 13/1.0 4.9,НДТ-2 16/1,,4.857,0.000,1.000,4.857,0.971,513.8,0.009453,1.919325e+06,950.00,830.00,950.00,165.82,91.89,4.281,4.281,922000,1540.0,0.001156,1.262
С 13/1.0 4.9,НДТ-2 16/1,,4.857,0.000,1.000,4.857,0.971,538.5,0.009020,1.652863e+06,950.00,830.00,950.00,180.86,99.37,3.992,3.992,922000,1540.0,0.001156,1.262
С 13/1.0 4.9,НДТ-2 16/1,,4.857,0.000,1.000,4.857,0.971,563.1,0.008626,1.442067e+06,950.00,830.00,950.00,196.73,106.91,3.747,3.747,922000,1540.0,0.001156,1.262
С 13/1.0 4.9,НДТ-2 16/1,,4.857,0.000,1.000,4.857,0.971,587.7,0.008265,1.244120e+06,950.00,830.00,950.00,214.30,115.57,3.500,3.500,922000,1540.0,0.001156,1.262
С 13/1.0 4.9,НДТ-2 16/1,,4.857,0.000,1.000,4.857,0.971,612.3,0.007933,1.073448e+06,950.00,830.00,950.00,233.40,124.97,3.270,3.270,922000,1540.0,0.001156,1.262
С 13/1.0 4.9,НДТ-2 16/1,,4.857,0.000,1.000,4.857,0.971,636.9,0.007626,9.257568e+05,950.00,830.00,950.00,254.22,135.78,3.055,3.055,922000,1540.0,0.001156,1.262
С 13/1.0 4.9,НДТ-2 16/1,,4.857,0.000,1.000,4.857,0.971,661.5,0.007342,7.975665e+05,950.00,830.00,950.00,277.01,147.05,2.854,2.854,922000,1540.0,0.001156,1.262
С 13/1.0 5.5,НДТ-2 16/1,,5.500,0.000,1.000,5.500,1.100,440.0,0.012500,2.403065e+06,950.00,830.00,950.00,168.16,96.76,4.217,4.217,922000,1540.0,0.001156,1.262
С 13/1.0 5.5,НДТ-2 16/1,,5.500,0.000,1.000,5.500,1.100,464.6,0.011838,2.096810e+06,950.00,830.00,950.00,176.36,103.69,3.947,3.947,922000,1540.0,0.001156,1.262
С 13/1.0 5.5,НДТ-2 16/1,,5.500,0.000,1.000,5.500,1.100,489.2,0.011242,1.834710e+06,950.00,830.00,950.00,184.50,111.78,3.702,3.702,922000,1540.0,0.001156,1.262
С 13/1.0 5.5,НДТ-2 16/1,,5.500,0.000,1.000,5.500,1.100,513.8,0.010704,1.587424e+06,950.00,830.00,950.00,194.11,119.52,3.455,3.455,922000,1540.0,0.001156,1.262
С 13/1.0 5.5,НДТ-2 16/1,,5.500,0.000,1.000,5.500,1.100,538.5,0.010214,1.375622e+06,950.00,830.00,950.00,210.05,128.62,3.229,3.229,922000,1540.0,0.001156,1.262
С 13/1.0 5.5,НДТ-2 16/1,,5.500,0.000,1.000,5.500,1.100,563.1,0.009768,1.209160e+06,950.00,830.00,950.00,230.07,139.27,3.039,3.039,922000,1540.0,0.001156,1.262
С 13/1.0 5.5,НДТ-2 16/1,,5.500,0.000,1.000,5.500,1.100,587.7,0.009359,1.035470e+06,950.00,830.00,950.00,252.56,149.82,2.826,2.826,922000,1540.0,0.001156,1.262
С 13/1.0 5.5,НДТ-2 16/1,,5.500,0.000,1.000,5.500,1.100,612.3,0.008982,8.984245e+05,950.00,830.00,950.00,276.74,161.23,2.646,2.646,922000,1540.0,0.001156,1.262
С 13/1.0 5.5,НДТ-2 16/1,,5.500,0.000,1.000,5.500,1.100,636.9,0.008635,7.789881e+05,950.00,830.00,950.00,303.38,174.73,2.477,2.477,922000,1540.0,0.001156,1.262
С 13/1.0 6.1,НДТ-2 16/1,,6.143,0.000,1.000,6.143,1.229,440.0,0.013961,2.520378e+06,950.00,830.00,950.00,193.39,128.25,3.557,3.557,922000,1540.0,0.001156,1.262
С 13/1.0 6.1,НДТ-2 16/1,,6.143,0.000,1.000,6.143,1.229,464.6,0.013221,2.207474e+06,950.00,830.00,950.00,202.73,136.75,3.328,3.328,922000,1540.0,0.001156,1.262
С 13/1.0 6.1,НДТ-2 16/1,,6.143,0.000,1.000,6.143,1.229,513.8,0.011955,1.660330e+06,950.00,830.00,950.00,224.88,157.53,2.894,2.894,922000,1540.0,0.001156,1.262
С 13/1.0 6.1,НДТ-2 16/1,,6.143,0.000,1.000,6.143,1.229,538.5,0.011408,1.443086e+06,950.00,830.00,950.00,241.12,170.38,2.704,2.704,922000,1540.0,0.001156,1.262
С 13/1.0 8.1,НДТ-2 16/1,,8.071,0.000,1.000,8.071,1.614,538.5,0.014990,nan,950.00,830.00,278.62,377.46,126.88,1.993,1.993,922000,1540.0,0.001156,1.262
С 13/1.0 6.8,НДТ-2 16/1,,6.786,0.000,1.000,6.786,1.357,440.0,0.015422,3.770310e+06,950.00,830.00,950.00,220.77,168.85,3.135,3.135,922000,1540.0,0.001156,1.262
С 13/1.0 8.7,НДТ-2 16/1,,8.714,0.000,1.000,8.714,1.743,489.2,0.017812,nan,950.00,830.00,310.04,361.31,119.43,2.283,2.283,922000,1540.0,0.001156,1.262
С 13/1.0 7.4,НДТ-2 16/1,,7.429,0.000,1.000,7.429,1.486,587.7,0.012640,5.556747e+06,950.00,830.00,250.98,387.37,133.35,1.823,1.823,922000,1540.0,0.001156,1.262
С 13/1.0 9.4,НДТ-2 16/1,,9.357,0.000,1.000,9.357,1.871,440.0,0.021266,nan,950.00,830.00,347.31,355.53,112.65,2.717,2.717,922000,1540.0,0.001156,1.262
С 13/1.0 9.4,НДТ-2 16/1,,9.357,0.000,1.000,9.357,1.871,464.6,0.020140,nan,950.00,830.00,327.65,380.22,115.79,2.485,2.485,922000,1540.0,0.001156,1.262
С 14/1.0 3.6,НДТ-3 18/1,,3.571,0.000,1.000,3.571,0.714,612.3,0.005833,3.243741e+06,950.00,816.26,950.00,166.00,68.68,5.388,5.388,961000,1540.0,0.001131,1.255
С 14/1.0 3.6,НДТ-3 18/1,,3.571,0.000,1.000,3.571,0.714,636.9,0.005607,2.810412e+06,950.00,829.15,950.00,178.36,73.22,5.042,5.042,961000,1540.0,0.001131,1.255
С 14/1.0 3.6,НДТ-3 18/1,,3.571,0.000,1.000,3.571,0.714,661.5,0.005399,2.436723e+06,950.00,830.00,950.00,191.57,78.03,4.721,4.721,961000,1540.0,0.001131,1.255
С 14/1.0 2.9,НДТ-3 18/1,,2.929,0.000,1.000,2.929,0.586,858.5,0.003411,3.169177e+06,950.00,803.41,950.00,269.23,54.76,5.336,5.336,961000,1540.0,0.001131,1.255
С 14/1.0 2.9,НДТ-3 18/1,,2.929,0.000,1.000,2.929,0.586,883.1,0.003316,2.685966e+06,950.00,814.25,950.00,289.32,59.66,4.951,4.951,961000,1540.0,0.001131,1.255
С 14/1.0 2.9,НДТ-3 18/1,,2.929,0.000,1.000,2.929,0.586,907.7,0.003226,2.242953e+06,950.00,825.51,950.00,312.30,65.17,4.561,4.561,961000,1540.0,0.001131,1.255
С 14/1.0 4.2,НДТ-3 18/1,,4.214,0.000,1.000,4.214,0.843,686.2,0.006142,1.116719e+06,950.00,830.00,950.00,250.44,128.81,3.275,3.275,961000,1540.0,0.001131,1.255
С 14/1.0 4.2,НДТ-3 18/1,,4.214,0.000,1.000,4.214,0.843,710.8,0.005929,9.570882e+05,950.00,830.00,950.00,271.09,140.37,3.050,3.050,961000,1540.0,0.001131,1.255
С 14/1.0 4.2,НДТ-3 18/1,,4.214,0.000,1.000,4.214,0.843,735.4,0.005731,8.184811e+05,950.00,830.00,950.00,293.65,153.56,2.838,2.838,961000,1540.0,0.001131,1.255
С 14/1.0 3.6,НДТ-3 18/1,,3.571,0.000,1.000,3.571,0.714,686.2,0.005205,2.092487e+06,950.00,830.00,950.00,206.21,83.72,4.401,4.401,961000,1540.0,0.001131,1.255
С 14/1.0 3.6,НДТ-3 18/1,,3.571,0.000,1.000,3.571,0.714,710.8,0.005025,1.813829e+06,950.00,830.00,950.00,221.49,89.82,4.122,4.122,961000,1540.0,0.001131,1.255
С 14/1.0 3.6,НДТ-3 18/1,,3.571,0.000,1.000,3.571,0.714,735.4,0.004857,1.555584e+06,950.00,830.00,950.00,238.56,95.77,3.841,3.841,961000,1540.0,0.001131,1.255
С 14/1.0 3.6,НДТ-3 18/1,,3.571,0.000,1.000,3.571,0.714,760.0,0.004699,1.345164e+06,950.00,830.00,950.00,256.50,102.95,3.595,3.595,961000,1540.0,0.001131,1.255
С 14/1.0 3.6,НДТ-3 18/1,,3.571,0.000,1.000,3.571,0.714,784.6,0.004552,1.149545e+06,950.00,830.00,950.00,276.68,110.84,3.345,3.345,961000,1540.0,0.001131,1.255
С 14/1.0 3.6,НДТ-3 18/1,,3.571,0.000,1.000,3.571,0.714,809.2,0.004413,9.797156e+05,950.00,830.00,950.00,298.77,120.34,3.110,3.110,961000,1540.0,0.001131,1.255
С 14/1.0 4.2,НДТ-3 18/1,,4.214,0.000,1.000,4.214,0.843,513.8,0.008201,3.092394e+06,950.00,830.00,950.00,145.14,72.94,5.264,5.264,961000,1540.0,0.001131,1.255
С 14/1.0 4.2,НДТ-3 18/1,,4.214,0.000,1.000,4.214,0.843,538.5,0.007827,2.676155e+06,950.00,830.00,950.00,157.13,78.96,4.917,4.917,961000,1540.0,0.001131,1.255
С 14/1.0 4.2,НДТ-3 18/1,,4.214,0.000,1.000,4.214,0.843,563.1,0.007484,2.319380e+06,950.00,830.00,950.00,169.92,85.45,4.598,4.598,961000,1540.0,0.001131,1.255
С 14/1.0 4.2,НДТ-3 18/1,,4.214,0.000,1.000,4.214,0.843,587.7,0.007171,2.011856e+06,950.00,830.00,950.00,183.60,92.46,4.303,4.303,961000,1540.0,0.001131,1.255
С 14/1.0 4.2,НДТ-3 18/1,,4.214,0.000,1.000,4.214,0.843,612.3,0.006883,1.745490e+06,950.00,830.00,950.00,198.26,100.35,4.027,4.027,961000,1540.0,0.001131,1.255
С 14/1.0 4.2,НДТ-3 18/1,,4.214,0.000,1.000,4.214,0.843,636.9,0.006617,1.500949e+06,950.00,830.00,950.00,214.46,108.96,3.754,3.754,961000,1540.0,0.001131,1.255
С 14/1.0 4.2,НДТ-3 18/1,,4.214,0.000,1.000,4.214,0.843,661.5,0.006370,1.290057e+06,950.00,830.00,950.00,231.99,118.40,3.500,3.500,961000,1540.0,0.001131,1.255
С 14/1.0 4.9,НДТ-3 18/1,,4.857,0.000,1.000,4.857,0.971,440.0,0.011039,2.996269e+06,950.00,830.00,950.00,146.70,75.52,5.065,5.065,961000,1540.0,0.001131,1.255
С 14/1.0 4.9,НДТ-3 18/1,,4.857,0.000,1.000,4.857,0.971,464.6,0.010454,2.601487e+06,950.00,830.00,950.00,153.88,81.39,4.733,4.733,961000,1540.0,0.001131,1.255
С 14/1.0 4.9,НДТ-3 18/1,,4.857,0.000,1.000,4.857,0.971,489.2,0.009928,2.266176e+06,950.00,830.00,950.00,161.03,87.59,4.431,4.431,961000,1540.0,0.001131,1.255
С 14/1.0 4.9,НДТ-3 18/1,,4.857,0.000,1.000,4.857,0.971,513.8,0.009453,1.979088e+06,950.00,830.00,950.00,168.15,94.64,4.156,4.156,961000,1540.0,0.001131,1.255
С 14/1.0 4.9,НДТ-3 18/1,,4.857,0.000,1.000,4.857,0.971,538.5,0.009020,1.731528e+06,950.00,830.00,950.00,182.78,101.67,3.902,3.902,961000,1540.0,0.001131,1.255
С 14/1.0 4.9,НДТ-3 18/1,,4.857,0.000,1.000,4.857,0.971,563.1,0.008626,1.499572e+06,950.00,830.00,950.00,198.93,109.71,3.646,3.646,961000,1540.0,0.001131,1.255
С 14/1.0 4.9,НДТ-3 18/1,,4.857,0.000,1.000,4.857,0.971,587.7,0.008265,1.314550e+06,950.00,830.00,950.00,215.96,118.36,3.429,3.429,961000,1540.0,0.001131,1.255
С 14/1.0 4.9,НДТ-3 18/1,,4.857,0.000,1.000,4.857,0.971,612.3,0.007933,1.139748e+06,950.00,830.00,950.00,234.82,127.72,3.208,3.208,961000,1540.0,0.001131,1.255
С 14/1.0 4.9,НДТ-3 18/1,,4.857,0.000,1.000,4.857,0.971,636.9,0.007626,9.880144e+05,950.00,830.00,950.00,255.33,137.89,3.002,3.002,961000,1540.0,0.001131,1.255
С 14/1.0 4.9,НДТ-3 18/1,,4.857,0.000,1.000,4.857,0.971,661.5,0.007342,8.558729e+05,950.00,830.00,950.00,277.70,149.59,2.808,2.808,961000,1540.0,0.001131,1.255
С 14/1.0 5.5,НДТ-3 18/1,,5.500,0.000,1.000,5.500,1.100,440.0,0.012500,2.146220e+06,950.00,830.00,950.00,170.92,99.91,4.103,4.103,961000,1540.0,0.001131,1.255
С 14/1.0 5.5,НДТ-3 18/1,,5.500,0.000,1.000,5.500,1.100,464.6,0.011838,1.874987e+06,950.00,830.00,950.00,179.19,106.92,3.844,3.844,961000,1540.0,0.001131,1.255
С 14/1.0 5.5,НДТ-3 18/1,,5.500,0.000,1.000,5.500,1.100,513.8,0.010704,1.425338e+06,950.00,830.00,950.00,197.09,122.81,3.371,3.371,961000,1540.0,0.001131,1.255
С 14/1.0 5.5,НДТ-3 18/1,,5.500,0.000,1.000,5.500,1.100,538.5,0.010214,1.254651e+06,950.00,830.00,950.00,211.23,131.91,3.174,3.174,961000,1540.0,0.001131,1.255
С 14/1.0 5.5,НДТ-3 18/1,,5.500,0.000,1.000,5.500,1.100,563.1,0.009768,1.091745e+06,950.00,830.00,950.00,231.02,142.57,2.972,2.972,961000,1540.0,0.001131,1.255
С 14/1.0 5.5,НДТ-3 18/1,,5.500,0.000,1.000,5.500,1.100,587.7,0.009359,9.507145e+05,950.00,830.00,950.00,252.97,153.05,2.785,2.785,961000,1540.0,0.001131,1.255
С 14/1.0 5.5,НДТ-3 18/1,,5.500,0.000,1.000,5.500,1.100,612.3,0.008982,8.176635e+05,950.00,830.00,950.00,277.45,164.34,2.594,2.594,961000,1540.0,0.001131,1.255
С 14/1.0 5.5,НДТ-3 18/1,,5.500,0.000,1.000,5.500,1.100,636.9,0.008635,7.120198e+05,950.00,830.00,950.00,303.49,177.70,2.432,2.432,961000,1540.0,0.001131,1.255
С 14/1.0 8.7,НДТ-3 18/1,,8.714,0.000,1.000,8.714,1.743,464.6,0.018756,7.339910e+06,950.00,830.00,333.68,343.51,118.32,2.493,2.493,961000,1540.0,0.001131,1.255
С 14/1.0 8.7,НДТ-3 18/1,,8.714,0.000,1.000,8.714,1.743,489.2,0.017812,6.324285e+06,950.00,830.00,312.79,362.45,121.17,2.294,2.294,961000,1540.0,0.001131,1.255
С 14/1.0 6.1,НДТ-3 18/1,,6.143,0.000,1.000,6.143,1.229,440.0,0.013961,1.808831e+06,950.00,830.00,950.00,196.36,130.96,3.482,3.482,961000,1540.0,0.001131,1.255
С 14/1.0 6.1,НДТ-3 18/1,,6.143,0.000,1.000,6.143,1.229,464.6,0.013221,1.581311e+06,950.00,830.00,950.00,205.77,140.59,3.261,3.261,961000,1540.0,0.001131,1.255
С 14/1.0 6.1,НДТ-3 18/1,,6.143,0.000,1.000,6.143,1.229,489.2,0.012556,1.369330e+06,950.00,830.00,950.00,216.83,150.75,3.041,3.041,961000,1540.0,0.001131,1.255
С 14/1.0 6.1,НДТ-3 18/1,,6.143,0.000,1.000,6.143,1.229,513.8,0.011955,1.188651e+06,950.00,830.00,950.00,228.04,161.45,2.841,2.841,961000,1540.0,0.001131,1.255
