mixture_name,powder1,powder2,mass1_kg,mass2_kg,alpha,omega_sum_kg,omega_q_ratio,delta_kg_m3,W0_m3,Z_b1,velocity_mps,velocity_cold_mps,velocity_hot_mps,pressure_max_mpa,pressure_hot_mpa,x_p_m,x_e_m,f_sum,delta_sum,b_sum,k_sum
С 35/1.0 2.3,14/7 В/А,,2.333,0.000,1.000,2.333,0.467,883.1,0.002642,1.370954e+07,950.00,830.00,317.45,355.66,390.00,1.904,1.904,1013000,1600.0,0.001010,1.224
С 35/1.0 2.3,14/7 В/А,,2.333,0.000,1.000,2.333,0.467,907.7,0.002571,1.190831e+07,950.00,830.00,264.27,380.67,390.00,1.769,1.769,1013000,1600.0,0.001010,1.224
С 35/1.0 3.2,14/7 В/А,,3.222,0.000,1.000,3.222,0.644,587.7,0.005483,1.596939e+07,950.00,830.00,950.00,256.65,181.78,2.341,2.341,1013000,1600.0,0.001010,1.224
С 35/1.0 3.2,14/7 В/А,,3.222,0.000,1.000,3.222,0.644,612.3,0.005262,1.411784e+07,950.00,830.00,950.00,273.86,195.81,2.192,2.192,1013000,1600.0,0.001010,1.224
С 35/1.0 3.2,14/7 В/А,,3.222,0.000,1.000,3.222,0.644,636.9,0.005059,1.247171e+07,950.00,830.00,950.00,292.34,211.03,2.052,2.052,1013000,1600.0,0.001010,1.224
С 35/1.0 3.2,14/7 В/А,,3.222,0.000,1.000,3.222,0.644,661.5,0.004871,1.099643e+07,950.00,830.00,950.00,312.41,227.49,1.919,1.919,1013000,1600.0,0.001010,1.224
С 35/1.0 3.7,14/7 В/А,,3.667,0.000,1.000,3.667,0.733,513.8,0.007136,1.576626e+07,950.00,830.00,950.00,252.91,187.83,2.441,2.441,1013000,1600.0,0.001010,1.224
С 35/1.0 3.7,14/7 В/А,,3.667,0.000,1.000,3.667,0.733,538.5,0.006810,1.389121e+07,950.00,830.00,950.00,270.99,202.86,2.280,2.280,1013000,1600.0,0.001010,1.224
С 35/1.0 3.7,14/7 В/А,,3.667,0.000,1.000,3.667,0.733,587.7,0.006239,1.079815e+07,950.00,830.00,950.00,310.99,236.65,1.991,1.991,1013000,1600.0,0.001010,1.224
С 35/1.0 3.7,14/7 В/А,,3.667,0.000,1.000,3.667,0.733,612.3,0.005988,9.516253e+06,950.00,830.00,950.00,333.33,255.60,1.861,1.861,1013000,1600.0,0.001010,1.224
С 35/1.0 3.7,14/7 В/А,,3.667,0.000,1.000,3.667,0.733,636.9,0.005757,8.380007e+06,950.00,830.00,532.90,357.51,390.00,1.739,1.739,1013000,1600.0,0.001010,1.224
С 35/1.0 3.7,14/7 В/А,,3.667,0.000,1.000,3.667,0.733,661.5,0.005543,7.365503e+06,950.00,830.00,450.02,383.94,390.00,1.623,1.623,1013000,1600.0,0.001010,1.224
С 35/1.0 4.1,14/7 В/А,,4.111,0.000,1.000,4.111,0.822,489.2,0.008403,1.350238e+07,950.00,830.00,950.00,277.02,210.88,2.332,2.332,1013000,1600.0,0.001010,1.224
С 35/1.0 4.1,14/7 В/А,,4.111,0.000,1.000,4.111,0.822,513.8,0.008001,1.186494e+07,950.00,830.00,950.00,297.65,228.46,2.174,2.174,1013000,1600.0,0.001010,1.224
С 35/1.0 4.1,14/7 В/А,,4.111,0.000,1.000,4.111,0.822,538.5,0.007635,1.042698e+07,950.00,830.00,950.00,319.91,247.31,2.027,2.027,1013000,1600.0,0.001010,1.224
С 35/1.0 4.1,14/7 В/А,,4.111,0.000,1.000,4.111,0.822,563.1,0.007301,9.175660e+06,950.00,830.00,950.00,343.55,267.72,1.892,1.892,1013000,1600.0,0.001010,1.224
С 35/1.0 4.1,14/7 В/А,,4.111,0.000,1.000,4.111,0.822,587.7,0.006995,8.062807e+06,950.00,830.00,545.21,369.27,390.00,1.765,1.765,1013000,1600.0,0.001010,1.224
С 36/1.0 2.3,15/7,,2.333,0.000,1.000,2.333,0.467,981.5,0.002377,1.491171e+07,950.00,830.00,272.41,356.08,390.00,2.193,2.193,1010000,1600.0,0.001010,1.225
С 36/1.0 2.3,15/7,,2.333,0.000,1.000,2.333,0.467,1006.2,0.002319,1.275086e+07,950.00,830.00,225.67,382.99,390.00,2.022,2.022,1010000,1600.0,0.001010,1.225
С 36/1.0 1.9,15/7,,1.889,0.000,1.000,1.889,0.378,1080.0,0.001749,4.143997e+07,950.00,830.00,208.00,360.21,390.00,3.509,3.509,1010000,1600.0,0.001010,1.225
С 36/1.0 3.7,15/7,,3.667,0.000,1.000,3.667,0.733,686.2,0.005344,8.976934e+06,950.00,830.00,950.00,303.79,253.02,1.951,1.951,1010000,1600.0,0.001010,1.225
С 36/1.0 3.7,15/7,,3.667,0.000,1.000,3.667,0.733,710.8,0.005159,7.907339e+06,950.00,830.00,950.00,324.75,272.87,1.825,1.825,1010000,1600.0,0.001010,1.225
С 36/1.0 3.7,15/7,,3.667,0.000,1.000,3.667,0.733,735.4,0.004986,6.964016e+06,950.00,830.00,497.91,347.21,390.00,1.707,1.707,1010000,1600.0,0.001010,1.225
С 36/1.0 3.7,15/7,,3.667,0.000,1.000,3.667,0.733,760.0,0.004825,6.127481e+06,950.00,830.00,407.83,371.44,390.00,1.596,1.596,1010000,1600.0,0.001010,1.225
С 36/1.0 3.2,15/7,,3.222,0.000,1.000,3.222,0.644,686.2,0.004696,1.416548e+07,950.00,830.00,950.00,253.34,185.07,2.379,2.379,1010000,1600.0,0.001010,1.225
С 36/1.0 3.2,15/7,,3.222,0.000,1.000,3.222,0.644,735.4,0.004382,1.106417e+07,950.00,830.00,950.00,287.24,213.94,2.090,2.090,1010000,1600.0,0.001010,1.225
С 36/1.0 3.2,15/7,,3.222,0.000,1.000,3.222,0.644,760.0,0.004240,9.772306e+06,950.00,830.00,950.00,305.93,230.51,1.958,1.958,1010000,1600.0,0.001010,1.225
С 36/1.0 3.2,15/7,,3.222,0.000,1.000,3.222,0.644,784.6,0.004107,8.597441e+06,950.00,830.00,950.00,326.47,248.71,1.831,1.831,1010000,1600.0,0.001010,1.225
С 36/1.0 3.2,15/7,,3.222,0.000,1.000,3.222,0.644,809.2,0.003982,7.545425e+06,950.00,830.00,419.37,348.83,390.00,1.710,1.710,1010000,1600.0,0.001010,1.225
С 36/1.0 3.2,15/7,,3.222,0.000,1.000,3.222,0.644,833.8,0.003864,6.600350e+06,950.00,830.00,344.74,373.34,390.00,1.595,1.595,1010000,1600.0,0.001010,1.225
С 36/1.0 2.8,15/7,,2.778,0.000,1.000,2.778,0.556,833.8,0.003331,1.280001e+07,950.00,830.00,950.00,301.80,186.34,2.145,2.145,1010000,1600.0,0.001010,1.225
С 36/1.0 2.8,15/7,,2.778,0.000,1.000,2.778,0.556,858.5,0.003236,1.120505e+07,950.00,830.00,950.00,322.08,201.21,2.002,2.002,1010000,1600.0,0.001010,1.225
С 36/1.0 2.8,15/7,,2.778,0.000,1.000,2.778,0.556,883.1,0.003146,9.760164e+06,950.00,830.00,377.41,344.53,390.00,1.863,1.863,1010000,1600.0,0.001010,1.225
С 36/1.0 2.8,15/7,,2.778,0.000,1.000,2.778,0.556,907.7,0.003060,8.477911e+06,950.00,830.00,299.26,369.01,390.00,1.731,1.731,1010000,1600.0,0.001010,1.225
С 36/1.0 4.1,15/7,,4.111,0.000,1.000,4.111,0.822,686.2,0.005992,6.390434e+06,950.00,830.00,496.19,363.35,390.00,1.683,1.683,1010000,1600.0,0.001010,1.225
С 36/1.0 3.7,15/7,,3.667,0.000,1.000,3.667,0.733,587.7,0.006239,1.462602e+07,950.00,830.00,950.00,235.07,188.95,2.525,2.525,1010000,1600.0,0.001010,1.225
С 36/1.0 3.7,15/7,,3.667,0.000,1.000,3.667,0.733,612.3,0.005988,1.296411e+07,950.00,830.00,950.00,250.45,203.09,2.369,2.369,1010000,1600.0,0.001010,1.225
С 36/1.0 3.7,15/7,,3.667,0.000,1.000,3.667,0.733,636.9,0.005757,1.147129e+07,950.00,830.00,950.00,267.07,218.52,2.220,2.220,1010000,1600.0,0.001010,1.225
С 36/1.0 3.7,15/7,,3.667,0.000,1.000,3.667,0.733,661.5,0.005543,1.015848e+07,950.00,830.00,950.00,284.68,235.09,2.082,2.082,1010000,1600.0,0.001010,1.225
С 36/1.0 4.1,15/7,,4.111,0.000,1.000,4.111,0.822,513.8,0.008001,1.522986e+07,950.00,830.00,950.00,226.72,190.12,2.671,2.671,1010000,1600.0,0.001010,1.225
С 36/1.0 4.1,15/7,,4.111,0.000,1.000,4.111,0.822,538.5,0.007635,1.346238e+07,950.00,830.00,950.00,242.38,204.97,2.500,2.500,1010000,1600.0,0.001010,1.225
С 36/1.0 4.1,15/7,,4.111,0.000,1.000,4.111,0.822,563.1,0.007301,1.191080e+07,950.00,830.00,950.00,258.99,220.88,2.342,2.342,1010000,1600.0,0.001010,1.225
С 36/1.0 4.1,15/7,,4.111,0.000,1.000,4.111,0.822,587.7,0.006995,1.053178e+07,950.00,830.00,950.00,276.85,238.12,2.193,2.193,1010000,1600.0,0.001010,1.225
С 36/1.0 4.1,15/7,,4.111,0.000,1.000,4.111,0.822,612.3,0.006714,9.308735e+06,950.00,830.00,950.00,296.03,256.60,2.054,2.054,1010000,1600.0,0.001010,1.225
С 36/1.0 4.1,15/7,,4.111,0.000,1.000,4.111,0.822,636.9,0.006455,8.214165e+06,950.00,830.00,950.00,316.86,276.80,1.922,1.922,1010000,1600.0,0.001010,1.225
С 36/1.0 4.1,15/7,,4.111,0.000,1.000,4.111,0.822,661.5,0.006214,7.252720e+06,950.00,830.00,628.63,339.08,390.00,1.799,1.799,1010000,1600.0,0.001010,1.225
С 37/1.0 2.8,9/7 БП,,2.778,0.000,1.000,2.778,0.556,932.3,0.002979,8.349328e+05,950.00,830.00,303.65,338.63,390.00,2.151,2.151,911000,1600.0,0.001090,1.253
С 37/1.0 2.8,9/7 БП,,2.778,0.000,1.000,2.778,0.556,956.9,0.002903,6.942093e+05,950.00,830.00,254.76,365.21,390.00,1.976,1.976,911000,1600.0,0.001090,1.253
С 37/1.0 2.3,9/7 БП,,2.333,0.000,1.000,2.333,0.467,1006.2,0.002319,1.808165e+06,950.00,830.00,279.11,328.99,390.00,3.042,3.042,911000,1600.0,0.001090,1.253
С 37/1.0 2.3,9/7 БП,,2.333,0.000,1.000,2.333,0.467,1030.8,0.002264,1.473022e+06,950.00,830.00,222.26,356.05,390.00,2.768,2.768,911000,1600.0,0.001090,1.253
С 37/1.0 2.3,9/7 БП,,2.333,0.000,1.000,2.333,0.467,1055.4,0.002211,1.193309e+06,950.00,830.00,190.13,386.08,390.00,2.513,2.513,911000,1600.0,0.001090,1.253
С 37/1.0 3.7,9/7 БП,,3.667,0.000,1.000,3.667,0.733,686.2,0.005344,1.063069e+06,950.00,830.00,950.00,256.64,198.61,2.396,2.396,911000,1600.0,0.001090,1.253
С 37/1.0 3.7,9/7 БП,,3.667,0.000,1.000,3.667,0.733,710.8,0.005159,9.173384e+05,950.00,830.00,950.00,274.29,215.14,2.236,2.236,911000,1600.0,0.001090,1.253
С 37/1.0 3.7,9/7 БП,,3.667,0.000,1.000,3.667,0.733,735.4,0.004986,7.915873e+05,950.00,830.00,950.00,293.14,233.51,2.088,2.088,911000,1600.0,0.001090,1.253
С 37/1.0 3.7,9/7 БП,,3.667,0.000,1.000,3.667,0.733,760.0,0.004825,6.787457e+05,950.00,830.00,950.00,314.19,253.79,1.944,1.944,911000,1600.0,0.001090,1.253
С 37/1.0 3.7,9/7 БП,,3.667,0.000,1.000,3.667,0.733,784.6,0.004673,5.806355e+05,950.00,830.00,420.72,337.13,390.00,1.808,1.808,911000,1600.0,0.001090,1.253
С 37/1.0 3.7,9/7 БП,,3.667,0.000,1.000,3.667,0.733,809.2,0.004531,4.950232e+05,950.00,830.00,354.81,362.32,390.00,1.679,1.679,911000,1600.0,0.001090,1.253
С 37/1.0 3.2,9/7 БП,,3.222,0.000,1.000,3.222,0.644,784.6,0.004107,9.853446e+05,950.00,830.00,950.00,277.64,189.03,2.328,2.328,911000,1600.0,0.001090,1.253
С 37/1.0 3.2,9/7 БП,,3.222,0.000,1.000,3.222,0.644,809.2,0.003982,8.449613e+05,950.00,830.00,950.00,296.71,205.57,2.168,2.168,911000,1600.0,0.001090,1.253
С 37/1.0 3.2,9/7 БП,,3.222,0.000,1.000,3.222,0.644,833.8,0.003864,7.216408e+05,950.00,830.00,491.56,317.61,390.00,2.016,2.016,911000,1600.0,0.001090,1.253
С 37/1.0 3.2,9/7 БП,,3.222,0.000,1.000,3.222,0.644,858.5,0.003753,6.109745e+05,950.00,830.00,352.52,341.25,390.00,1.867,1.867,911000,1600.0,0.001090,1.253
С 37/1.0 3.2,9/7 БП,,3.222,0.000,1.000,3.222,0.644,883.1,0.003649,5.155917e+05,950.00,830.00,297.90,367.14,390.00,1.726,1.726,911000,1600.0,0.001090,1.253
С 37/1.0 4.1,9/7 БП,,4.111,0.000,1.000,4.111,0.822,686.2,0.005992,7.569184e+05,950.00,830.00,950.00,305.09,262.49,2.004,2.004,911000,1600.0,0.001090,1.253
С 37/1.0 4.1,9/7 БП,,4.111,0.000,1.000,4.111,0.822,710.8,0.005784,6.505548e+05,950.00,830.00,523.68,327.63,390.00,1.867,1.867,911000,1600.0,0.001090,1.253
С 37/1.0 4.1,9/7 БП,,4.111,0.000,1.000,4.111,0.822,735.4,0.005590,5.588793e+05,950.00,830.00,430.94,351.97,390.00,1.739,1.739,911000,1600.0,0.001090,1.253
С 37/1.0 4.1,9/7 БП,,4.111,0.000,1.000,4.111,0.822,760.0,0.005409,4.770945e+05,950.00,830.00,373.54,379.38,390.00,1.615,1.615,911000,1600.0,0.001090,1.253
С 37/1.0 3.7,9/7 БП,,3.667,0.000,1.000,3.667,0.733,661.5,0.005543,1.227300e+06,950.00,830.00,950.00,240.53,183.78,2.562,2.562,911000,1600.0,0.001090,1.253
С 37/1.0 4.1,9/7 БП,,4.111,0.000,1.000,4.111,0.822,587.7,0.006995,1.350456e+06,950.00,830.00,950.00,232.53,190.33,2.633,2.633,911000,1600.0,0.001090,1.253
С 37/1.0 4.1,9/7 БП,,4.111,0.000,1.000,4.111,0.822,612.3,0.006714,1.171418e+06,950.00,830.00,950.00,248.56,206.00,2.461,2.461,911000,1600.0,0.001090,1.253
С 37/1.0 4.1,9/7 БП,,4.111,0.000,1.000,4.111,0.822,636.9,0.006455,1.014333e+06,950.00,830.00,950.00,265.92,223.04,2.299,2.299,911000,1600.0,0.001090,1.253
С 37/1.0 4.1,9/7 БП,,4.111,0.000,1.000,4.111,0.822,661.5,0.006214,8.773099e+05,950.00,830.00,950.00,284.65,241.98,2.148,2.148,911000,1600.0,0.001090,1.253
С 38/1.0 1.9,14/7,,1.889,0.000,1.000,1.889,0.378,1104.6,0.001710,4.557683e+07,950.00,830.00,213.04,352.76,390.00,4.218,4.218,1000000,1600.0,0.001015,1.227
С 38/1.0 1.9,14/7,,1.889,0.000,1.000,1.889,0.378,1129.2,0.001673,3.748808e+07,950.00,830.00,170.17,383.10,390.00,3.813,3.813,1000000,1600.0,0.001015,1.227
С 38/1.0 2.3,14/7,,2.333,0.000,1.000,2.333,0.467,1006.2,0.002319,1.431044e+07,950.00,830.00,287.44,346.28,390.00,2.449,2.449,1000000,1600.0,0.001015,1.227
С 38/1.0 2.3,14/7,,2.333,0.000,1.000,2.333,0.467,1030.8,0.002264,1.217233e+07,950.00,830.00,227.99,372.73,390.00,2.254,2.254,1000000,1600.0,0.001015,1.227
С 38/1.0 2.8,14/7,,2.778,0.000,1.000,2.778,0.556,932.3,0.002979,7.630774e+06,950.00,830.00,311.02,356.98,390.00,1.865,1.865,1000000,1600.0,0.001015,1.227
С 38/1.0 3.2,14/7,,3.222,0.000,1.000,3.222,0.644,760.0,0.004240,9.669501e+06,950.00,830.00,950.00,277.66,201.89,2.203,2.203,1000000,1600.0,0.001015,1.227
С 38/1.0 3.2,14/7,,3.222,0.000,1.000,3.222,0.644,809.2,0.003982,7.477249e+06,950.00,830.00,950.00,315.47,234.62,1.929,1.929,1000000,1600.0,0.001015,1.227
С 38/1.0 3.2,14/7,,3.222,0.000,1.000,3.222,0.644,833.8,0.003864,6.539600e+06,950.00,830.00,491.22,337.15,390.00,1.800,1.800,1000000,1600.0,0.001015,1.227
С 38/1.0 3.2,14/7,,3.222,0.000,1.000,3.222,0.644,858.5,0.003753,5.712576e+06,950.00,830.00,358.38,360.52,390.00,1.679,1.679,1000000,1600.0,0.001015,1.227
С 38/1.0 3.2,14/7,,3.222,0.000,1.000,3.222,0.644,883.1,0.003649,4.966272e+06,950.00,830.00,303.76,386.42,390.00,1.562,1.562,1000000,1600.0,0.001015,1.227
С 38/1.0 2.8,14/7,,2.778,0.000,1.000,2.778,0.556,883.1,0.003146,1.013437e+07,950.00,830.00,950.00,311.80,184.79,2.159,2.159,1000000,1600.0,0.001015,1.227
С 38/1.0 2.8,14/7,,2.778,0.000,1.000,2.778,0.556,907.7,0.003060,8.808278e+06,950.00,830.00,950.00,333.38,200.24,2.008,2.008,1000000,1600.0,0.001015,1.227
С 38/1.0 3.7,14/7,,3.667,0.000,1.000,3.667,0.733,686.2,0.005344,8.653851e+06,950.00,830.00,950.00,275.12,226.69,2.158,2.158,1000000,1600.0,0.001015,1.227
С 38/1.0 3.7,14/7,,3.667,0.000,1.000,3.667,0.733,710.8,0.005159,7.628834e+06,950.00,830.00,950.00,293.54,244.07,2.021,2.021,1000000,1600.0,0.001015,1.227
С 38/1.0 3.7,14/7,,3.667,0.000,1.000,3.667,0.733,735.4,0.004986,6.726474e+06,950.00,830.00,950.00,313.15,262.87,1.893,1.893,1000000,1600.0,0.001015,1.227
С 38/1.0 3.7,14/7,,3.667,0.000,1.000,3.667,0.733,760.0,0.004825,5.914259e+06,950.00,830.00,950.00,334.57,283.68,1.771,1.771,1000000,1600.0,0.001015,1.227
С 38/1.0 3.7,14/7,,3.667,0.000,1.000,3.667,0.733,784.6,0.004673,5.192284e+06,950.00,830.00,425.55,357.75,390.00,1.655,1.655,1000000,1600.0,0.001015,1.227
С 38/1.0 3.7,14/7,,3.667,0.000,1.000,3.667,0.733,809.2,0.004531,4.537235e+06,950.00,830.00,360.76,383.50,390.00,1.544,1.544,1000000,1600.0,0.001015,1.227
С 38/1.0 4.1,14/7,,4.111,0.000,1.000,4.111,0.822,686.2,0.005992,6.063556e+06,950.00,830.00,950.00,326.62,292.46,1.844,1.844,1000000,1600.0,0.001015,1.227
С 38/1.0 4.1,14/7,,4.111,0.000,1.000,4.111,0.822,710.8,0.005784,5.329578e+06,950.00,830.00,523.88,349.87,390.00,1.724,1.724,1000000,1600.0,0.001015,1.227
С 38/1.0 4.1,14/7,,4.111,0.000,1.000,4.111,0.822,735.4,0.005590,4.684042e+06,950.00,830.00,435.93,374.84,390.00,1.612,1.612,1000000,1600.0,0.001015,1.227
С 38/1.0 3.7,14/7,,3.667,0.000,1.000,3.667,0.733,612.3,0.005988,1.246356e+07,950.00,830.00,950.00,228.07,182.65,2.611,2.611,1000000,1600.0,0.001015,1.227
С 38/1.0 3.7,14/7,,3.667,0.000,1.000,3.667,0.733,636.9,0.005757,1.104864e+07,950.00,830.00,950.00,242.65,196.13,2.452,2.452,1000000,1600.0,0.001015,1.227
С 38/1.0 3.7,14/7,,3.667,0.000,1.000,3.667,0.733,661.5,0.005543,9.787295e+06,950.00,830.00,950.00,258.26,210.72,2.301,2.301,1000000,1600.0,0.001015,1.227
С 38/1.0 4.1,14/7,,4.111,0.000,1.000,4.111,0.822,538.5,0.007635,1.272825e+07,950.00,830.00,950.00,220.40,187.25,2.722,2.722,1000000,1600.0,0.001015,1.227
С 38/1.0 4.1,14/7,,4.111,0.000,1.000,4.111,0.822,563.1,0.007301,1.126826e+07,950.00,830.00,950.00,235.10,201.67,2.552,2.552,1000000,1600.0,0.001015,1.227
С 38/1.0 4.1,14/7,,4.111,0.000,1.000,4.111,0.822,587.7,0.006995,9.956841e+06,950.00,830.00,950.00,251.04,217.07,2.391,2.391,1000000,1600.0,0.001015,1.227
С 38/1.0 4.1,14/7,,4.111,0.000,1.000,4.111,0.822,612.3,0.006714,8.811930e+06,950.00,830.00,950.00,267.83,233.70,2.242,2.242,1000000,1600.0,0.001015,1.227
С 38/1.0 4.1,14/7,,4.111,0.000,1.000,4.111,0.822,636.9,0.006455,7.788397e+06,950.00,830.00,950.00,285.95,251.61,2.102,2.102,1000000,1600.0,0.001015,1.227
С 38/1.0 4.1,14/7,,4.111,0.000,1.000,4.111,0.822,661.5,0.006214,6.878437e+06,950.00,830.00,950.00,305.45,271.09,1.969,1.969,1000000,1600.0,0.001015,1.227
С 39/1.0 2.3,17/7,,2.333,0.000,1.000,2.333,0.467,1129.2,0.002066,3.628626e+07,950.00,830.00,252.52,343.40,390.00,4.263,4.263,1000000,1600.0,0.001016,1.227
С 39/1.0 2.3,17/7,,2.333,0.000,1.000,2.333,0.467,1153.8,0.002022,2.989434e+07,950.00,830.00,187.16,372.85,390.00,3.858,3.858,1000000,1600.0,0.001016,1.227
С 39/1.0 3.2,17/7,,3.222,0.000,1.000,3.222,0.644,956.9,0.003367,9.962823e+06,950.00,830.00,950.00,314.19,183.52,2.343,2.343,1000000,1600.0,0.001016,1.227
С 39/1.0 3.2,17/7,,3.222,0.000,1.000,3.222,0.644,981.5,0.003283,8.624960e+06,950.00,830.00,950.00,336.28,199.40,2.176,2.176,1000000,1600.0,0.001016,1.227
С 39/1.0 3.2,17/7,,3.222,0.000,1.000,3.222,0.644,1006.2,0.003203,7.378993e+06,950.00,830.00,286.61,361.85,390.00,2.009,2.009,1000000,1600.0,0.001016,1.227
С 39/1.0 3.2,17/7,,3.222,0.000,1.000,3.222,0.644,1030.8,0.003126,6.297226e+06,950.00,830.00,239.59,389.79,390.00,1.852,1.852,1000000,1600.0,0.001016,1.227
С 39/1.0 2.8,17/7,,2.778,0.000,1.000,2.778,0.556,1055.4,0.002632,1.388035e+07,950.00,830.00,313.65,341.93,390.00,2.690,2.690,1000000,1600.0,0.001016,1.227
С 39/1.0 2.8,17/7,,2.778,0.000,1.000,2.778,0.556,1080.0,0.002572,1.169451e+07,950.00,830.00,231.06,369.43,390.00,2.464,2.464,1000000,1600.0,0.001016,1.227
С 39/1.0 3.7,17/7,,3.667,0.000,1.000,3.667,0.733,932.3,0.003933,6.007557e+06,950.00,830.00,365.33,350.40,390.00,1.857,1.857,1000000,1600.0,0.001016,1.227
С 39/1.0 3.7,17/7,,3.667,0.000,1.000,3.667,0.733,956.9,0.003832,5.180553e+06,950.00,830.00,298.04,376.54,390.00,1.720,1.720,1000000,1600.0,0.001016,1.227
С 39/1.0 3.7,17/7,,3.667,0.000,1.000,3.667,0.733,809.2,0.004531,1.167589e+07,950.00,830.00,950.00,253.46,184.38,2.612,2.612,1000000,1600.0,0.001016,1.227
С 39/1.0 3.7,17/7,,3.667,0.000,1.000,3.667,0.733,833.8,0.004397,1.029440e+07,950.00,830.00,950.00,269.55,197.97,2.448,2.448,1000000,1600.0,0.001016,1.227
С 39/1.0 3.7,17/7,,3.667,0.000,1.000,3.667,0.733,858.5,0.004271,9.052741e+06,950.00,830.00,950.00,287.01,212.97,2.292,2.292,1000000,1600.0,0.001016,1.227
С 39/1.0 3.7,17/7,,3.667,0.000,1.000,3.667,0.733,883.1,0.004152,7.933354e+06,950.00,830.00,950.00,306.08,230.07,2.142,2.142,1000000,1600.0,0.001016,1.227
С 39/1.0 4.1,17/7,,4.111,0.000,1.000,4.111,0.822,710.8,0.005784,1.206422e+07,950.00,830.00,950.00,230.44,192.53,2.716,2.716,1000000,1600.0,0.001016,1.227
С 39/1.0 4.1,17/7,,4.111,0.000,1.000,4.111,0.822,735.4,0.005590,1.070379e+07,950.00,830.00,950.00,244.76,206.48,2.553,2.553,1000000,1600.0,0.001016,1.227
С 39/1.0 4.1,17/7,,4.111,0.000,1.000,4.111,0.822,760.0,0.005409,9.461434e+06,950.00,830.00,950.00,260.44,221.71,2.395,2.395,1000000,1600.0,0.001016,1.227
С 39/1.0 4.1,17/7,,4.111,0.000,1.000,4.111,0.822,784.6,0.005240,8.360271e+06,950.00,830.00,950.00,277.15,238.48,2.247,2.247,1000000,1600.0,0.001016,1.227
С 39/1.0 4.1,17/7,,4.111,0.000,1.000,4.111,0.822,809.2,0.005080,7.362138e+06,950.00,830.00,950.00,295.42,256.82,2.104,2.104,1000000,1600.0,0.001016,1.227
С 39/1.0 4.1,17/7,,4.111,0.000,1.000,4.111,0.822,833.8,0.004930,6.470125e+06,950.00,830.00,950.00,315.20,277.02,1.969,1.969,1000000,1600.0,0.001016,1.227
С 39/1.0 4.1,17/7,,4.111,0.000,1.000,4.111,0.822,858.5,0.004789,5.670155e+06,950.00,830.00,950.00,336.76,299.47,1.839,1.839,1000000,1600.0,0.001016,1.227
С 39/1.0 4.1,17/7,,4.111,0.000,1.000,4.111,0.822,907.7,0.004529,4.292197e+06,950.00,830.00,318.42,387.21,390.00,1.593,1.593,1000000,1600.0,0.001016,1.227
С 40/1.0 3.2,14/7 БП,,3.222,0.000,1.000,3.222,0.644,1203.1,0.002678,2.140742e+06,950.00,811.59,184.24,367.87,390.00,4.063,4.063,904000,1600.0,0.001098,1.255
С 40/1.0 4.1,14/7 БП,,4.111,0.000,1.000,4.111,0.822,1080.0,0.003807,8.856714e+05,950.00,830.00,289.88,339.01,390.00,2.480,2.480,904000,1600.0,0.001098,1.255
С 40/1.0 3.7,14/7 БП,,3.667,0.000,1.000,3.667,0.733,1129.2,0.003247,1.297921e+06,950.00,830.00,259.16,337.54,390.00,3.100,3.100,904000,1600.0,0.001098,1.255
С 40/1.0 3.7,14/7 БП,,3.667,0.000,1.000,3.667,0.733,1153.8,0.003178,1.022187e+06,950.00,830.00,209.81,369.51,390.00,2.780,2.780,904000,1600.0,0.001098,1.255
